id,record_type,nasa_yuwe,nasa_yuwe_norm,espanol,espanol_norm,categoria,subcategoria,tipo_entrada,source_kind,fuente_url,fuente_nombre,estado_validacion,nivel_confianza,quality_flag,licencia_uso,fecha_extraccion,intencion,split,notas
LEXR-01656,lexico,cjũchji,cjũchji,"ennegrecer, ponerse negro","ennegrecer, ponerse negro",diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=675,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=verb intransitive
LEXR-01657,lexico,cujya,cujya,"el caldo, la sopa","el caldo, la sopa",diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=835,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01658,lexico,e’swe’sh,e'swe'sh,descendiente,descendiente,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=1216,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01659,lexico,ewchacue,ewchacue,!Hola! (saludando a una mujer o a varias personas),! hola! (saludando a una mujer o a varias personas),diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=1198,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=interjección
LEXR-01660,lexico,ewmeete nyijt-,ewmeete nyijt-,condenar,condenar,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=1201,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,dev,POS=verb transitive
LEXR-01661,lexico,fytũu chica,fytũu chica,comején,comején,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=26,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,test,POS=sustantivo
LEXR-01662,lexico,isani,isani,"balanza, romana","balanza, romana",diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=1379,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01663,lexico,jande,jande,"muy (árbol, que carga pepa)","muy (árbol, que carga pepa)",diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=1496,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01664,lexico,"laavi’j-, laavi’ji-","laavi'j-, laavi'ji-",alisar,alisar,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=1683,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=verb transitive
LEXR-01665,lexico,mama,mama,madre,madre,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=90,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01666,lexico,mama wala,mama wala,"la abuela, bisabuela","la abuela, bisabuela",diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=1746,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01667,lexico,nyacj,nyacj,"hermano, hermana (del mismo sexo)","hermano, hermana (del mismo sexo)",diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=2052,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01668,lexico,nũ’we-,nũ'we-,comer lo ajeno,comer lo ajeno,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=2044,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=verb transitive
LEXR-01669,lexico,pa’pchu-,pa'pchu-,"procurar, esforzarse, afanarse","procurar, esforzarse, afanarse",diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=2171,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=verb intransitive
LEXR-01670,lexico,paandewe-,paandewe-,pagar por otro,pagar por otro,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=2177,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,dev,POS=verb transitive
LEXR-01671,lexico,paatste,paatste,"secretamente, en secreto","secretamente, en secreto",diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=2193,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,test,POS=adverbio
LEXR-01672,lexico,pagayu’yu-,pagayu'yu-,mirar arriba (repetidas veces),mirar arriba (repetidas veces),diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=2115,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=verb transitive
LEXR-01673,lexico,paytjame’,paytjame',vergonzoso,vergonzoso,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=2148,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=adverbio
LEXR-01674,lexico,pcal,pcal,el pecado,el pecado,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=2220,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01675,lexico,pdyiy,pdyiy,hermano con hermana,hermano con hermana,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=1904,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01676,lexico,pe’lande-,pe'lande-,"partir en dos, dividir","partir en dos, dividir",diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=2308,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=verb transitive
LEXR-01677,lexico,peejini,peejini,necesidad,necesidad,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=2328,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01678,lexico,"peswe-, peswée-","peswe-, peswée-",robar,robar,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=2291,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=verb transitive
LEXR-01679,lexico,petsetesa,petsetesa,astilla,astilla,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=2303,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01680,lexico,piishá cjas,piishá cjas,lana de oveja,lana de oveja,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=608,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,dev,POS=sustantivo
LEXR-01681,lexico,"pu’chji’ch-, pu’chji’chji-","pu'chji'ch-, pu'chji'chji-",ayudar (por turno),ayudar (por turno),diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=2532,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,test,POS=verb transitive
LEXR-01682,lexico,puii-jypaacuesa,puii-jypaacuesa,"peleador, pleitista","peleador, pleitista",diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=2497,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01683,lexico,taty wej,taty wej,puente arqueado,puente arqueado,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=3608,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01684,lexico,tsejctsejc,tsejctsejc,color claro,color claro,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=3227,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=adjetivo
LEXR-01685,lexico,tymi,tymi,la tusa de maíz,la tusa de maíz,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=3206,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01686,lexico,ucue quiwe,ucue quiwe,el valle,el valle,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=3286,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01687,lexico,ul jycuet bej,ul jycuet bej,"el gusano, larva","el gusano, larva",diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=3313,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01688,lexico,unzafy (J),unzafy (j),dibujo que usan para el chumbe,dibujo que usan para el chumbe,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=3329,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01689,lexico,uschi’,uschi',la tijereta (ave),la tijereta (ave),diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=3355,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01690,lexico,usmity,usmity,el alacrán (arácnido venenoso),el alacrán (arácnido venenoso),diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=3356,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,dev,POS=sustantivo
LEXR-01691,lexico,utyutya,utyutya,muy cerca,muy cerca,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=3363,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,test,POS=adjetivo
LEXR-01692,lexico,uuni,uuni,muerto,muerto,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=3398,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=past participle
LEXR-01693,lexico,vxihçxa,vxihçxa,pájaro,pájaro,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=92,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01694,lexico,waca-,waca-,"1. cosechar, segar, cortar; 2. esquilar","1. cosechar, segar, cortar; 2. esquilar",diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=3528,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=verb transitive
LEXR-01695,lexico,"wenzh-, wezhíi-","wenzh-, wezhíi-","halar, arrastrar","halar, arrastrar",diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=3635,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=verb transitive
LEXR-01696,lexico,yap,yap,envoltura,envoltura,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=3714,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01697,lexico,yat cajcue (yat cuejcue),yat cajcue (yat cuejcue),techo de la casa,techo de la casa,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=3728,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01698,lexico,yu’ finze,yu' finze,agua fría,agua fría,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=3870,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01699,lexico,yu’ĩts,yu'ĩts,"el ojo de agua, manatial","el ojo de agua, manatial",diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=3892,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01700,lexico,yutyi,yutyi,la fontanela,la fontanela,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=3844,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,dev,POS=sustantivo
LEXR-01701,lexico,zec,zec,el filo,el filo,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=3930,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,test,POS=sustantivo
LEXR-01702,lexico,zits ĩquĩ,zits ĩquĩ,huevo crudo,huevo crudo,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=3937,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01703,lexico,ãtsã’na ũs-,ãtsã'na ũs-,estar enfermo,estar enfermo,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=278,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=verb intransitive
LEXR-01704,lexico,ñauñú,ñauñú,la curuba (fruta),la curuba (fruta),diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=2067,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01705,lexico,ñus (yũs),ñus (yũs),triste,triste,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=2082,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=adverbio
LEXR-01706,lexico,ñusna ũs-,ñusna ũs-,estar triste,estar triste,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=2087,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=verb intransitive
LEXR-01707,lexico,ĩcywe’weni,ĩcywe'weni,regaño,regaño,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=1455,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01708,lexico,ũuspa’-,ũuspa'-,asfixiarse,asfixiarse,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=3478,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=verb intransitive
LEXR-01709,lexico,atall ech,atall ech,el tigrillo,el tigrillo,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=184,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=sustantivo
LEXR-01710,lexico,biu’,biu',"avispado, vivo","avispado, vivo",diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=341,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,dev,POS=adjetivo
LEXR-01711,lexico,bus,bus,mosquito (insecto),mosquito (insecto),diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=347,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,test,POS=sustantivo
LEXR-01712,lexico,"caapjeu’j-, caapjeu’ju-","caapjeu'j-, caapjeu'ju-",hacer arreglar,hacer arreglar,diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=515,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=verb transitive
LEXR-01713,lexico,canzh yuuni,canzh yuuni,"adulterio, inmoralidad","adulterio, inmoralidad",diccionario_general,talking_dictionary,lexico,real,http://talkingdictionary.swarthmore.edu/paez/?entry=397,TalkingDictionary,revisado,alta,ok,Uso academico con citacion de fuente,2026-04-25,lexico_directo,train,POS=past participle
